quality,Prediction,index,Alcohol Imp,Chlorides Imp,Citric Acid Imp,Density Imp,Fixed Acidity Imp,Free Sulfur Dioxide Imp,Ph Imp,Residual Sugar Imp,Sulphates Imp,Total Sulfur Dioxide Imp,Volatile Acidity Imp,top_features,Alcohol,Chlorides,Citric Acid,Density,Fixed Acidity,Free Sulfur Dioxide,Ph,Residual Sugar,Sulphates,Total Sulfur Dioxide,Volatile Acidity
6,6.7,4605,0.5148282999999999,0.06896799,0.045015056,0.025667021,0.02304281,0.10392591,-0.03977242,0.03344047,0.057082053,0.047362185999999994,-0.053097375,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,12.0,0.036000000000000004,0.32,0.9906,6.5,38.0,3.16,3.0,0.59,93.0,0.29
5,6.06,4606,0.24596031,0.0022125596,0.046152614,0.023921259,0.011588087,-0.1337795,-0.041199047,0.028322902999999996,0.032149266,0.03249587,-0.07068132,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.2,0.04,0.32,0.993,6.9,16.0,3.04,5.8,0.58,112.0,0.29
6,6.2,4607,0.20424907,0.07421199,0.053697985,-0.024236564,0.012762128999999999,0.083522156,-0.028541777,0.07815111,-0.022220463,-0.05837003,-0.05257122,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,11.2,0.033,0.3,0.99479,6.6,31.0,3.12,12.9,0.39,177.0,0.28
7,6.62,4608,0.68252534,0.06371824,0.075309545,0.08511493,0.03281049,-0.16997879999999999,-0.051749803,0.029287884,0.03600382,0.033117775,-0.070184775,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Density</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,12.6,0.032,0.27,0.9894200000000001,6.2,13.0,2.9,3.2,0.69,73.0,0.36
4,3.93,4609,0.04651043,0.07187429,-0.37234268,0.008488785,-0.012809313000000001,-0.74302894,-0.042591963,-0.23561466,-0.03471775,-0.10752036,-0.5215,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,11.0,0.032,0.04,0.99036,6.0,8.0,3.14,0.8,0.4,50.0,0.615
6,5.79,4610,0.049779747,0.07904048,0.041516908,0.023735711,0.025094075,-0.18931183,-0.03663357,0.027268331,-0.007183297,0.029043982000000003,-0.13095476,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,10.8,0.03,0.36,0.9920100000000001,5.9,12.0,3.22,2.5,0.48,73.0,0.44
5,6.2,4611,0.22148274,0.08850293,0.0331686,0.020672532,0.018542146000000002,-0.07392709,0.027455535,0.027770963,-0.0072240876,0.030283181,-0.061399322,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.9,0.034,0.36,0.9918399999999999,5.9,19.0,3.25,2.4,0.48,77.0,0.42
5,5.36,4612,-0.30033663,0.009083892,-0.14372379,-0.017749462,0.004632764,0.061549824,-0.028199099,0.027625069,-0.010065794,0.023954265,-0.14952803,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,9.8,0.040999999999999995,0.21,0.99441,5.8,48.0,3.16,7.2,0.49,146.0,0.34
5,5.5,4613,-0.2812283,0.008985036,-0.12263279,-0.017662777,0.0045036185,0.093685806,-0.028277673,0.025106623999999998,-0.011453885,0.023080245,-0.06735846,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,9.8,0.04,0.2,0.9944200000000001,5.8,42.0,3.15,7.3,0.48,145.0,0.27
5,5.09,4614,-0.35387779999999996,-0.11505987,-0.1526362,-0.014051593999999999,0.016808992,0.03245304,-0.027355596,0.0014058173,-0.012682239,-0.008780287,-0.15792671,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight>,9.5,0.094,0.18,0.99474,7.1,27.0,2.9,6.3,0.49,166.0,0.33
7,6.4,4615,0.27190667,0.08349072,0.05159259,0.026680235,0.00028818633,0.09258960000000001,0.034842614,0.030896641000000002,-0.027537337999999998,0.023216282999999997,-0.06378149,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Ph</pos_highlight>,11.266666666666698,0.032,0.28,0.9916,6.1,43.0,3.26,4.25,0.47,132.0,0.44
5,5.9,4616,0.04444752,0.040397096,0.0030647715999999998,0.009209638000000001,0.014709126999999999,0.0550821,-0.063708276,-0.13478905,0.05964225,0.045225568,-0.053529296,<neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.8,0.039,0.37,0.99198,7.3,26.0,3.01,1.2,0.62,99.0,0.28
7,7.13,4617,0.9415608,0.088465765,-0.07831543,0.08681826,0.06918834,-0.006321701999999999,0.12851657,-0.02762059,0.08861139,0.038793646,-0.07555509,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Citric Acid</neg_highlight>,13.4,0.036000000000000004,0.18,0.98949,5.2,23.0,3.36,2.0,0.77,129.0,0.5
7,6.4,4618,0.27190667,0.08349072,0.05159259,0.026680235,0.00028818633,0.09258960000000001,0.034842614,0.030896641000000002,-0.027537337999999998,0.023216282999999997,-0.06378149,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Ph</pos_highlight>,11.3,0.032,0.28,0.9916,6.1,43.0,3.26,4.25,0.47,132.0,0.44
5,4.66,4619,-0.33681545,-0.09076208,-0.15729994,-0.021022782,0.010853433999999999,0.08536197,-0.03696483,0.025772616,-0.022693627999999997,-0.062181372,-0.60860103,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,8.9,0.06,0.12,0.99556,6.4,33.0,3.22,4.7,0.48,196.0,0.62
6,6.18,4620,0.2645528,0.06189126,-0.11926191,0.02730796,0.015461885,0.10776482,-0.03248965,0.031525195,-0.023524128,0.040851407,-0.07221254,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.2,0.038,0.19,0.99151,6.4,36.0,3.07,4.5,0.42,119.0,0.38
7,6.03,4621,0.29443747,-0.035327386,-0.0012537099,0.018858721000000002,-0.036819514,0.08793725,-0.053422595999999996,-0.073026404,-0.011120136000000001,0.031365946,-0.06991257,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <neg_highlight>Fixed Acidity</neg_highlight>,11.5,0.047,0.38,0.9915799999999999,7.5,30.0,3.22,1.4,0.52,95.0,0.305
7,6.94,4622,0.87811697,0.082509525,-0.052261895999999995,0.028316604,-0.00074061326,0.113258585,0.028225567000000003,0.03235121,0.015114492,0.031515133,-0.09254324,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,13.0,0.036000000000000004,0.22,0.9902,6.5,35.0,3.26,4.1,0.55,131.0,0.5
6,6.71,4623,0.610182,0.08325212,0.03007389,0.02984754,0.030170312,-0.13883370000000003,0.12652049999999998,0.02027772,0.05340074,0.04258665,-0.05334887,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight>,12.6,0.038,0.3,0.9920399999999999,6.6,20.0,3.36,5.3,0.73,125.0,0.4
6,6.72,4624,0.7492307,0.09950988,-0.027303519,0.08771521,0.013305013999999999,-0.09701288,0.021935482000000003,0.039701167,-0.0033112182,0.02643256,-0.06478051,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,13.1,0.032,0.25,0.98988,6.4,15.0,3.26,4.2,0.52,91.0,0.4
5,5.14,4625,0.13425858,0.041577127,-0.06433598,0.046475813,-0.073432915,-0.7316746999999999,-0.043647174000000004,0.08233824,0.010177048000000001,0.0011022375,-0.14515832,<neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Fixed Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight>,11.2,0.034,0.23,0.99344,8.3,6.0,3.05,6.65,0.48,158.0,0.49
6,6.18,4626,0.2857258,0.08927101,-0.17195626,-0.027736276,0.02483121,0.08028165,0.13556433,0.0260262,0.0017171207999999998,-0.09194192,-0.05342378,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,11.7,0.034,0.91,0.9939399999999999,6.3,50.0,3.39,8.2,0.49,199.0,0.3
6,6.08,4627,0.106317215,-0.0037813757000000003,0.0030740905,0.018726695,-0.019437863,-0.03918033,-0.03216962,0.021359105,-0.0029545560999999997,0.02128059,0.12891449,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.9,0.040999999999999995,0.37,0.9915299999999999,6.1,24.0,3.18,2.6,0.5,99.0,0.19
6,6.08,4628,0.106317215,-0.0037813757000000003,0.0030740905,0.018726695,-0.019437863,-0.03918033,-0.03216962,0.021359105,-0.0029545560999999997,0.02128059,0.12891449,<pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Alcohol</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.9,0.040999999999999995,0.37,0.9915299999999999,6.1,24.0,3.18,2.6,0.5,99.0,0.19
7,6.12,4629,0.246669,-0.0026212393,0.04636523,0.07678227,0.030417686,-0.06718317,-0.03551655,-0.058972787,-0.02184346,0.034038734,-0.010552233999999999,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,11.6,0.040999999999999995,0.34,0.9898100000000001,5.6,14.0,3.04,2.0,0.45,73.0,0.24
7,5.95,4630,-0.09836519,0.00021066082000000002,0.045782603,-0.02091798,0.010939668999999999,0.08451393,-0.03201965,0.051853965999999994,-0.0017504520000000002,0.030823827,0.0021830504,<neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.4,0.040999999999999995,0.32,0.99524,5.7,43.0,3.23,12.2,0.53,127.0,0.25
7,6.32,4631,0.16553202,0.0006668296400000001,0.00316701,0.027321852999999997,0.023931226,0.09541041,-0.04189394,0.013473128999999999,0.06656766,0.047938213,0.039960455,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight>,10.9,0.040999999999999995,0.39,0.99221,6.6,31.0,3.22,2.3,0.58,102.0,0.21
6,6.18,4632,0.2857258,0.08927101,-0.17195626,-0.027736276,0.02483121,0.08028165,0.13556433,0.0260262,0.0017171207999999998,-0.09194192,-0.05342378,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,11.7,0.034,0.91,0.9939399999999999,6.3,50.0,3.39,8.2,0.49,199.0,0.3
6,5.85,4633,0.038174503,-0.0017546322,0.008020747,0.024009173999999998,0.010956813000000001,0.08614348,-0.05074533,0.02065271,0.014268568999999998,-0.12741381,-0.05512042,<neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Alcohol</pos_highlight> <pos_highlight>Density</pos_highlight>,10.8,0.043,0.41,0.99318,6.2,50.0,3.23,5.0,0.64,188.0,0.28
6,6.36,4634,0.2503466,0.061352592000000004,0.007044656999999999,0.011966046999999999,0.008301751,0.09507457,-0.048427965,0.054613285,0.060525565999999996,0.036741237999999996,-0.058300696,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,11.2,0.038,0.38,0.99366,5.8,49.0,3.11,10.7,0.59,136.0,0.29
6,5.52,4635,-0.30087179999999997,0.087200716,-0.14395061,-0.01700539,0.0053712021999999995,0.048078924,0.03126527,0.052439146,-0.008371761,0.03542335,-0.1441191,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight>,10.0,0.033,0.15,0.9949399999999999,5.8,26.0,3.25,10.8,0.49,120.0,0.345
5,5.46,4636,-0.14895629999999999,-0.042501334,-0.019779961999999998,0.013928107,0.01452947,0.09751610000000001,0.014568596000000001,-0.053774655,0.04828934,-0.09327274599999999,-0.2519156,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Sulphates</pos_highlight>,10.5666666666667,0.048,0.25,0.9921200000000001,6.5,39.0,3.28,1.7,0.57,177.0,0.51
6,6.26,4637,0.2348715,0.056468777000000005,0.0021952516,0.019252662,0.0076700523,0.11553909,-0.06820464,-0.10735977,0.06956091,0.048186388,0.007375245,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,11.733333333333302,0.036000000000000004,0.41,0.99018,6.0,42.0,3.04,1.3,0.64,118.0,0.24
5,5.46,4638,-0.14895629999999999,-0.042501334,-0.019779961999999998,0.013928107,0.01452947,0.09751610000000001,0.014568596000000001,-0.053774655,0.04828934,-0.09327274599999999,-0.2519156,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Sulphates</pos_highlight>,10.6,0.048,0.25,0.9921200000000001,6.5,39.0,3.28,1.7,0.57,177.0,0.51
6,5.38,4639,-0.16309394,-0.04647661,-0.031019293,-0.036285046,0.009528949,0.07076621,0.026021158,0.08866876,0.040779077000000004,-0.08182212,-0.37030968,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Chlorides</neg_highlight>,10.5,0.049,0.26,0.9959600000000001,6.9,59.0,3.26,12.7,0.54,195.0,0.54
6,6.42,4640,0.4051092,0.05698108,0.0004982382,0.019252662,0.012024595,0.11886491,-0.0734852,-0.122706875,0.06956091,0.048129182,0.008208320500000001,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,11.75,0.036000000000000004,0.41,0.99018,6.0,42.0,3.04,1.3,0.64,118.0,0.24
6,6.31,4641,0.23008269,0.053695299999999994,0.039605077,0.021408563,0.02145659,0.11625415,-0.054112915,-0.10555009,0.069787316,0.048793413,-0.012044016000000001,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Chlorides</pos_highlight>,11.4,0.035,0.36,0.9909399999999999,6.6,43.0,3.01,1.2,0.63,126.0,0.26
7,6.63,4642,0.51337725,0.08697564,0.03527219,0.040809587,0.016862543,0.050210673,0.13942322,-0.12321529,-0.038204715,0.027740803999999997,0.0049221325,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Density</pos_highlight>,12.4,0.03,0.3,0.9896799999999999,5.7,25.0,3.37,1.3,0.43,98.0,0.24
6,5.69,4643,-0.24145167,-0.0010994626,0.050187852000000005,-0.020537863,0.013462614,0.06850807,-0.033373374,-0.0035827885999999997,0.0006891897,-0.10182474,0.08029534,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight> <pos_highlight>Volatile Acidity</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <neg_highlight>Ph</neg_highlight>,10.1,0.043,0.35,0.99392,6.5,47.0,3.24,5.7,0.5,197.0,0.21
6,6.57,4644,0.5971964,0.069177955,-0.096719265,0.02743423,0.01914442,0.10875168,-0.030385884,0.038742714,-0.023233926000000002,0.037149936,-0.055476196,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,12.3,0.035,0.22,0.99024,6.8,40.0,3.09,3.4,0.47,122.0,0.29
7,6.91,4645,0.7625424,0.07540254,0.053377575999999996,0.03932575,0.09975219,0.083651535,0.08919904,-0.12618394,-0.038043715,-0.012979158000000001,0.005754199000000001,<pos_highlight>Alcohol</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Fixed Acidity</pos_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Chlorides</pos_highlight>,13.1,0.034,0.34,0.98774,5.0,49.0,3.32,1.1,0.32,158.0,0.24
7,5.98,4646,0.007939794,0.046266228,0.05085576,0.01659104,-0.017632702,-0.065638885,0.011774626000000002,-0.13669322,-0.0009587333999999999,0.020794163,0.16510831,<pos_highlight>Volatile Acidity</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,10.65,0.037000000000000005,0.28,0.9909399999999999,5.9,24.0,3.29,1.0,0.55,88.0,0.18
7,6.33,4647,0.22446373,0.0013613639,0.049809277,0.028570144,0.009248698,0.09774466,0.12640281,-0.102682725,-0.0060991473,0.034105,-0.009701526,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Ph</pos_highlight> <neg_highlight>Residual Sugar</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Citric Acid</pos_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,11.4,0.042,0.29,0.99044,5.8,35.0,3.36,1.0,0.48,101.0,0.26
5,4.57,4648,-0.32598725,-0.13169968,-0.12742826,-0.011836023999999999,0.014688655,0.0999905,-0.035732355,-0.088695034,0.056832682,-0.0966002,-0.6580934,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.3,0.11699999999999999,0.21,0.9938,6.7,40.0,3.11,1.65,0.57,240.0,0.61
5,4.92,4649,-0.12558834,0.028692251000000002,-0.15746708,-0.031273052,0.008477568000000001,-0.41517887,0.111392274,0.05771229,-0.02777144,0.03881167,-0.44448197,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.2,0.042,0.06,0.9943200000000001,5.7,9.0,3.44,6.8,0.44,84.0,0.695
5,4.92,4650,-0.12616132,0.028692251000000002,-0.15746708,-0.031273052,0.009623465,-0.41517887,0.111392274,0.05771229,-0.02777144,0.03881167,-0.44505495,<neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <neg_highlight>Citric Acid</neg_highlight> <neg_highlight>Alcohol</neg_highlight> <pos_highlight>Ph</pos_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.2,0.042,0.06,0.9943200000000001,5.6,9.0,3.44,6.8,0.44,84.0,0.695
7,7.0,4651,0.8012994000000001,0.092476726,-0.03171965,0.040857952,0.012731834,0.08790309,0.029333427999999998,0.031405497000000004,0.064081326,0.053750247,-0.055299334000000006,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Chlorides</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Total Sulfur Dioxide</pos_highlight>,13.1,0.033,0.25,0.98966,5.7,49.0,3.26,4.9,0.58,113.0,0.39
5,5.27,4652,-0.32643226,-0.07033026,-0.00460536,0.013416066,0.0033665893,0.082434304,-0.047887515,-0.062461294,0.009104237,-0.05662741,-0.14952047,<neg_highlight>Alcohol</neg_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <neg_highlight>Chlorides</neg_highlight> <neg_highlight>Residual Sugar</neg_highlight> <neg_highlight>Total Sulfur Dioxide</neg_highlight>,9.6,0.051,0.47,0.9930899999999999,6.1,59.0,3.24,1.4,0.5,210.0,0.38
7,6.77,4653,0.74786127,0.07868105,0.05819178,0.08492361,0.04262589,-0.08329773,-0.027351202,0.03502424,-0.015226937,0.03298908,-0.06603933,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Density</pos_highlight> <neg_highlight>Free Sulfur Dioxide</neg_highlight> <pos_highlight>Chlorides</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <pos_highlight>Citric Acid</pos_highlight>,12.8,0.035,0.28,0.9886799999999999,6.3,18.0,3.1,2.5,0.47,73.0,0.36
7,6.22,4654,0.24928208,-0.04058775,0.009645008,-0.012579235,0.0041636806,0.095993176,-0.044364825,0.04248793,0.060363404,0.034528743,-0.060009424000000006,<pos_highlight>Alcohol</pos_highlight> <pos_highlight>Free Sulfur Dioxide</pos_highlight> <pos_highlight>Sulphates</pos_highlight> <neg_highlight>Volatile Acidity</neg_highlight> <neg_highlight>Ph</neg_highlight> <pos_highlight>Residual Sugar</pos_highlight>,10.966666666666699,0.048,0.41,0.9937,6.0,55.0,3.09,10.8,0.59,149.0,0.29
