index,Churn,Prediction,Probability,Monthlycharges Imp,Totalcharges Imp,Tenure Imp,Internetservice Fiber Optic Imp,Longtermcustomer Yes Imp,top_features,Monthlycharges,Totalcharges,Tenure,Internetservice Fiber Optic,Longtermcustomer Yes
225,0,0.0,0.01,-0.6451829000000001,-0.44313097,-0.12303034,-0.14600323,-1.6366901000000003,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight>,50.6,1288.75,24,0,1
226,0,0.0,0.07,0.72879434,-0.27906390000000003,-0.3512761,-0.17710653,-1.2830515,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,81.15,2545.75,31,0,1
227,1,1.0,0.62,0.03430691,0.5547344,0.5339311999999999,-0.32011259999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,55.2,55.2,1,0,0
228,0,0.0,0.05,-1.023405,-0.74956703,-0.6695161000000001,0.13703659,0.6620311,<neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,89.9,2723.15,30,1,0
229,0,0.0,0.03,0.18084241,-0.9734436,-0.26706862,-0.15513283,-1.1641006,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,85.3,4107.25,47,0,1
230,0,0.0,0.12,-0.113584764,-0.22352177,0.85569286,0.1189853,-1.4617714,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,108.0,5760.65,54,1,1
231,0,0.0,0.09,0.06134064,-1.3280753,-0.54985255,0.19570215,0.50906736,<neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,93.5,4747.5,50,1,0
232,1,1.0,0.82,0.4232555,0.38630366,0.5750999,0.33317214,1.0068685,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,84.6,84.6,1,1,0
233,0,0.0,0.01,-0.69690335,-0.027109146,-0.6723054,-0.13034475,-1.6267124,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,20.25,1566.9,72,0,1
234,0,0.0,0.16,-0.45550135,0.13116333,-0.49848565,-0.29284286,0.6859918,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,25.15,702.0,29,0,0
235,1,1.0,0.58,-0.09476860599999999,0.5297926,0.5339311999999999,-0.32011259999999997,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight>,54.4,114.1,2,0,0
236,0,0.0,0.04,-0.29242173,-0.060825985,0.07068279,-0.15158334,-1.5440292,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,29.6,299.05,10,0,1
237,0,0.0,0.35,0.12394315,-0.20458603,-0.4391192,0.28579167,0.8278636999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,73.15,1305.95,18,1,0
238,1,1.0,0.78,0.53605646,0.44915336,0.12710357,0.38231403,0.9848739,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Tenure</pos_highlight>,95.0,1120.3,11,1,0
239,0,0.0,0.02,-1.0841745,-0.12976527,-0.06210496,-0.13034475,-1.4716121000000002,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight>,19.75,284.35,16,0,1
240,0,0.0,0.01,-0.8603748999999999,-0.16043568,-0.7998134,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,86.6,6350.5,72,0,1
241,0,0.0,0.03,0.0040121856,0.012860345,-0.7922983,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,109.2,7878.3,72,1,1
242,0,0.0,0.01,-0.4287416,-0.8831495999999999,-0.24786666,-0.15513283,-1.2947543,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,74.7,3187.65,41,0,1
243,0,0.0,0.27,0.049213182,-0.57725465,-0.21717352,0.19570215,0.7876083,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,94.4,6126.15,65,1,0
244,0,0.0,0.2,-0.45540825,0.16299863,-0.3008,-0.32849646,0.721853,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,54.8,731.3,13,0,0
245,0,1.0,0.59,-0.17740208,-0.031365957,0.37176678,0.36730736,1.0289986,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,75.35,273.4,4,1,0
246,0,0.0,0.01,-0.6408401999999999,-0.37521657,-0.16961887,-0.167979,-1.6756752000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,65.0,2531.8,41,0,1
247,1,1.0,0.64,0.5973786,0.40628922,-0.34453717,0.30655578,0.8242113000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,74.4,1074.3,15,1,0
248,1,1.0,0.68,0.6199183000000001,0.19922341,0.5339311999999999,-0.27997234,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,48.55,48.55,1,0,0
249,0,0.0,0.03,0.35087199999999996,-0.989556,-0.26316285,0.1189853,-1.5159023999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,99.0,4298.45,42,1,1
250,0,0.0,0.09,0.15866579,-0.33615094,-0.22511785,0.1189853,-0.8545239,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,93.5,4619.55,51,1,1
251,1,1.0,0.81,0.42112267,0.26794124,0.59107554,0.36061957,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,70.4,147.15,2,1,0
252,1,1.0,0.59,0.41453487,0.069218196,0.52337044,-0.3059192,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,40.2,40.2,1,0,0
253,0,0.0,0.03,0.20747066,-0.34619436,-0.36689362,-0.17437842,-1.469419,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,83.7,2633.3,32,0,1
254,0,0.0,0.14,-1.0764232,0.05821316,0.037336275,-0.38807437,0.74460137,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,19.85,193.05,10,0,0
255,0,0.0,0.02,-0.6836664000000001,-0.9131867,0.27927116,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,59.55,4103.9,67,0,1
256,0,0.0,0.02,-0.96948415,-0.20417419,-0.091115184,0.1189853,-1.5812386,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,115.1,7008.15,61,1,1
257,0,0.0,0.02,-1.0137635,-0.27588677,-0.19949193,0.1189853,-1.4528348,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,114.35,5791.1,50,1,1
258,1,1.0,0.58,0.20748381,0.25773418,0.5128804,-0.3059192,0.8821101999999998,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.6,80.55,2,0,0
259,0,0.0,0.22,0.14435491,-0.14073032,-0.53825426,-0.26770532,0.7261767,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,45.0,1228.65,29,0,0
260,1,1.0,0.63,0.57113445,0.20328502,0.41435042,-0.32408044,0.8655719000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,41.15,132.2,3,0,0
261,1,1.0,0.68,1.1102903999999998,-0.1431706,-0.22917841,0.29926258,0.9200898999999999,<pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,106.9,1364.3,13,1,0
262,0,0.0,0.22,-1.0438222,0.35127866,-0.16410838,0.13703659,0.65658385,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,89.85,4925.35,57,1,0
263,0,0.0,0.01,-0.632332,-0.39133629999999997,-0.36053273,-0.14600323,-1.6366901000000003,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,49.85,1520.1,31,0,1
264,0,0.0,0.09,-1.0368031999999998,1.0264992,-0.12469619,0.1189853,-1.0435154,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,113.3,5032.25,45,1,1
265,0,0.0,0.02,-0.8575499,-0.40265435,-0.09894048400000001,-0.06797209,-1.5212867,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,88.1,5526.75,61,0,1
266,0,0.0,0.02,-0.42592174,-0.32357195,-0.17916006,-0.13034475,-1.647201,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.9,1195.25,50,0,1
267,0,1.0,0.51,0.7068095,-0.27959925,-0.34900734,0.2802466,0.89859504,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,105.0,2007.25,19,1,0
268,1,0.0,0.37,0.77889776,0.6858528,0.32944068,-0.13034475,-0.98978925,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,19.35,1099.6,59,0,1
269,0,0.0,0.01,-0.5268928,-0.16261968,-0.76100105,-0.13034475,-1.6863052,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.25,1732.95,71,0,1
270,1,1.0,0.49,0.40924823,0.069227204,-0.40208754,0.27849853,0.8132894,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,94.45,1511.2,16,1,0
271,0,0.0,0.02,-0.67655784,-0.8352124,0.11071351,-0.14600533,-1.4068402,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,59.75,3450.15,57,0,1
272,1,1.0,0.43,-0.4617396,0.56421924,0.3792989,-0.33105674,0.7925395000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,24.8,24.8,1,0,0
273,0,0.0,0.24,-0.47928038,-0.20715830000000002,-0.35127887,0.2802466,0.8034178000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,107.05,2172.05,20,1,0
274,1,1.0,0.82,0.41267079999999995,0.35496053,0.59107554,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,70.6,70.6,1,1,0
275,1,1.0,0.82,0.43024188,0.38943678,0.5661111999999999,0.36730736,0.99314404,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,85.4,401.1,5,1,0
276,1,1.0,0.6,1.0992358,-0.15377536,-0.41193509999999994,0.19570215,0.89386,<pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,105.05,5624.85,52,1,0
277,0,0.0,0.12,-0.6047245,-0.25974125,-0.35700718,-0.3194283,0.72118276,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight>,64.95,1339.8,21,0,0
278,0,0.0,0.2,-0.45540825,0.16299863,-0.3008,-0.32849646,0.721853,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,55.0,771.95,14,0,0
279,0,0.0,0.31,-0.34468153,-0.08604822,0.33187374,-0.36487648,0.8655719000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,50.55,244.75,5,0,0
280,0,0.0,0.24,-0.42617829999999995,0.036066305,0.04122078,-0.40373287,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,55.15,322.9,6,0,0
281,0,0.0,0.26,-0.42617829999999995,0.22387202,-0.012600076000000002,-0.40373287,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Tenure</neg_highlight>,51.2,498.25,10,0,0
282,0,0.0,0.3,-0.5359611999999999,0.06996879,0.3792989,-0.33105674,0.7925395000000001,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Tenure</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight>,25.4,25.4,1,0,0
283,0,0.0,0.09,-0.57522297,-1.1728965,0.19440646,-0.23302315,0.6369715,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,54.45,3687.75,68,0,0
284,1,1.0,0.58,0.6704287,0.069227204,-0.34142932,0.27849853,0.87208945,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,95.15,1779.95,18,1,0
285,0,0.0,0.1,0.67138606,-0.2038172,-0.14055559,0.14598832,-1.44941,<neg_highlight>Longtermcustomer Yes</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Tenure</neg_highlight>,76.0,1783.6,22,1,1
286,0,0.0,0.23,0.15923658,-0.20340385,-0.332814,-0.26770532,0.6555951999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight>,44.35,927.15,20,0,0
287,1,1.0,0.77,-0.04604694,0.5286478,0.5741729999999999,0.35221964,1.0302494,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight>,70.0,70.0,1,1,0
288,1,1.0,0.77,0.67004776,0.23281609,0.1295161,0.38960722,0.9761509,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,74.5,606.55,8,1,0
289,1,1.0,0.42,0.19575393,0.24942859,-0.003991557,-0.36293682,0.7936641999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <neg_highlight>Tenure</neg_highlight>,44.85,435.4,10,0,0
290,1,1.0,0.45,0.3673269,0.02549841,-0.37282208,0.28579167,0.7149434,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,76.1,1712.7,24,1,0
291,0,0.0,0.01,-0.6475958,-0.41120678,-0.3249546,-0.167979,-1.6756752000000001,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,61.2,2021.2,35,0,1
292,0,0.0,0.02,-0.91390836,-0.2646132,-0.16715422,0.08177764,-1.6767372999999999,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,86.8,1940.8,23,1,1
293,0,0.0,0.37,-0.9125771999999999,0.23973429,0.10410551,0.32364848,0.9402959999999999,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <pos_highlight>Tenure</pos_highlight>,89.35,567.8,6,1,0
294,0,0.0,0.13,-1.0849313999999999,0.0133416625,0.028018914,-0.38807437,0.74460137,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,19.7,220.35,12,0,0
295,0,0.0,0.19,-1.3778721999999999,0.40500143,0.29798815,-0.33105674,0.7509585999999999,<neg_highlight>Monthlycharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Totalcharges</pos_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <pos_highlight>Tenure</pos_highlight>,20.25,20.25,1,0,0
296,0,0.0,0.06,0.6651481,-0.12572041,-0.79154825,0.1336549,-1.4052829,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <neg_highlight>Totalcharges</neg_highlight>,76.05,5436.45,71,1,1
297,0,0.0,0.18,0.49727276,-1.2237171999999998,-0.5515206,0.19570215,0.7564819,<neg_highlight>Totalcharges</neg_highlight> <pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Tenure</neg_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight>,100.8,3437.5,35,1,0
298,0,0.0,0.12,-0.35835293,-0.48421672,-0.37216768,-0.25307759999999996,0.641176,<pos_highlight>Longtermcustomer Yes</pos_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Tenure</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight>,74.55,3015.75,40,0,0
299,1,1.0,0.84,0.6455725999999999,0.26421565,0.5549155,0.33317214,1.0427232,<pos_highlight>Longtermcustomer Yes</pos_highlight> <pos_highlight>Monthlycharges</pos_highlight> <pos_highlight>Tenure</pos_highlight> <pos_highlight>Internetservice Fiber Optic</pos_highlight> <pos_highlight>Totalcharges</pos_highlight>,73.6,73.6,1,1,0
300,0,0.0,0.02,-0.6816129,-0.3799033,-0.1338549,-0.15693018,-1.6048621,<neg_highlight>Longtermcustomer Yes</neg_highlight> <neg_highlight>Monthlycharges</neg_highlight> <neg_highlight>Totalcharges</neg_highlight> <neg_highlight>Internetservice Fiber Optic</neg_highlight> <neg_highlight>Tenure</neg_highlight>,64.9,1509.8,23,0,1
